route,canonical_route,alias_group_size,route_type,source_file,line,block_start_line,aliases
bilibili://pay/webbase,bilibili://pay/webbase,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ob.smali,303,299,"[""bilibili://pay/webbase""]"
bilibili://pay/webcommon,bilibili://pay/webcommon,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ob.smali,372,368,"[""bilibili://pay/webcommon""]"
bilibili://pegasus/channel/detail/all/{tagId},bilibili://pegasus/channel/detail/all/{tagId},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1741,1737,"[""bilibili://pegasus/channel/detail/all/{tagId}""]"
bilibili://pegasus/channel/detail/baike/{channel_id},bilibili://pegasus/channel/detail/baike/{channel_id},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1807,1803,"[""bilibili://pegasus/channel/detail/baike/{channel_id}""]"
bilibili://pegasus/channel/detail/op/{tab_id},bilibili://pegasus/channel/detail/op/{tab_id},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1873,1869,"[""bilibili://pegasus/channel/detail/op/{tab_id}""]"
bilibili://pegasus/channel/detail/select/{tagId},bilibili://pegasus/channel/detail/select/{tagId},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1939,1935,"[""bilibili://pegasus/channel/detail/select/{tagId}""]"
bilibili://pegasus/channel/detail/topic,bilibili://following/topic_detail,3,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/p00.smali,2862,2854,"[""bilibili://following/topic_detail"", ""bilibili://pegasus/channel/detail/topic"", ""bilibili://following/channel/detail/topic""]"
bilibili://pegasus/channel/discover,bilibili://pegasus/channel/discover,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1598,1594,"[""bilibili://pegasus/channel/discover"", ""bilibili://pegasus/channel/find""]"
bilibili://pegasus/channel/feed/{tagId},bilibili://pegasus/channel/feed/{tagId},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1403,1399,"[""bilibili://pegasus/channel/feed/{tagId}""]"
bilibili://pegasus/channel/find,bilibili://pegasus/channel/discover,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1602,1594,"[""bilibili://pegasus/channel/discover"", ""bilibili://pegasus/channel/find""]"
bilibili://pegasus/channel/op/{tab_id},bilibili://pegasus/channel/op/{tab_id},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1468,1464,"[""bilibili://pegasus/channel/op/{tab_id}""]"
bilibili://pegasus/channel/search,bilibili://pegasus/channel/search,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1533,1529,"[""bilibili://pegasus/channel/search""]"
bilibili://pegasus/channel/v2/{tagId},(http|https)://www.bilibili.com/pegasus/channel/v2/{tagId},3,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1675,1663,"[""(http|https)://www.bilibili.com/pegasus/channel/v2/{tagId}"", ""(http|https)://www.bilibili.com/h5/channel/{tagId}"", ""bilibili://pegasus/channel/v2/{tagId}""]"
bilibili://pegasus/channel/{tagId},(http|https)://www.bilibili.com/tag/{tagId}/feed,4,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1337,1321,"[""(http|https)://www.bilibili.com/tag/{tagId}/feed"", ""(http|https)://www.bilibili.com/tag/{tagId}"", ""bilibili://tag/{tagId}"", ""bilibili://pegasus/channel/{tagId}""]"
bilibili://pegasus/fake-detail,bilibili://pegasus/fake-detail,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2402,2398,"[""bilibili://pegasus/fake-detail""]"
bilibili://pegasus/fake-pegasus,bilibili://pegasus/fake-pegasus,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2336,2332,"[""bilibili://pegasus/fake-pegasus""]"
bilibili://pegasus/hotpage,bilibili://pegasus/hotpage,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2468,2464,"[""bilibili://pegasus/hotpage""]"
bilibili://pegasus/hottopic,bilibili://pegasus/hottopic,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2534,2530,"[""bilibili://pegasus/hottopic""]"
bilibili://pegasus/promo,bilibili://pegasus/promo,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ft.smali,125,121,"[""bilibili://pegasus/promo""]"
bilibili://pegasus/setting/keyword-blocker,bilibili://pegasus/setting/keyword-blocker,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2600,2596,"[""bilibili://pegasus/setting/keyword-blocker""]"
bilibili://pegasus/setting/recommend,bilibili://pegasus/setting/recommend,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2746,2742,"[""bilibili://pegasus/setting/recommend""]"
bilibili://pegasus/setting/recommend-label,bilibili://pegasus/setting/recommend-label,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2891,2887,"[""bilibili://pegasus/setting/recommend-label""]"
bilibili://pegasus/setting/recommend-label-edit,bilibili://pegasus/setting/recommend-label-edit,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2825,2821,"[""bilibili://pegasus/setting/recommend-label-edit""]"
bilibili://pegasus/setting/recommend/column,bilibili://pegasus/setting/recommend/column,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2667,2663,"[""bilibili://pegasus/setting/recommend/column""]"
bilibili://pegasus/vertical/{channel_id},bilibili://pegasus/vertical/{channel_id},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,2957,2953,"[""bilibili://pegasus/vertical/{channel_id}""]"
bilibili://permission/location,bilibili://permission/location,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/f3.smali,125,121,"[""bilibili://permission/location""]"
bilibili://personinfo/modify-name,bilibili://personinfo/modify-name,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/y1.smali,524,520,"[""bilibili://personinfo/modify-name""]"
bilibili://pgc/bangumi/index,bilibili://pgc/module/variety-index,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,626,606,"[""bilibili://pgc/module/variety-index"", ""bilibili://pgc/page/media-index"", ""activity://bangumi/category-index"", ""bilibili://pgc/index"", ""bilibili://pgc/bangumi/index"", ""bilibili://pgc/common/index"", ""bilibili://pgc/module/movie-index"", ""bilibili://pgc/module/doc-index"", ""bilibili://pgc/module/tv-index""]"
bilibili://pgc/bangumi_v2,bilibili://pgc/page/cinema,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/rr.smali,190,174,"[""bilibili://pgc/page/cinema"", ""bilibili://pgc/page/bangumi"", ""bilibili://pgc/cinema_v2"", ""bilibili://pgc/bangumi_v2"", ""bilibili://pgc/home"", ""bilibili://pgc/cinema-tab""]"
bilibili://pgc/cinema-tab,bilibili://pgc/page/cinema,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/rr.smali,198,174,"[""bilibili://pgc/page/cinema"", ""bilibili://pgc/page/bangumi"", ""bilibili://pgc/cinema_v2"", ""bilibili://pgc/bangumi_v2"", ""bilibili://pgc/home"", ""bilibili://pgc/cinema-tab""]"
bilibili://pgc/cinema_v2,bilibili://pgc/page/cinema,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/rr.smali,186,174,"[""bilibili://pgc/page/cinema"", ""bilibili://pgc/page/bangumi"", ""bilibili://pgc/cinema_v2"", ""bilibili://pgc/bangumi_v2"", ""bilibili://pgc/home"", ""bilibili://pgc/cinema-tab""]"
bilibili://pgc/common/index,bilibili://pgc/module/variety-index,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,630,606,"[""bilibili://pgc/module/variety-index"", ""bilibili://pgc/page/media-index"", ""activity://bangumi/category-index"", ""bilibili://pgc/index"", ""bilibili://pgc/bangumi/index"", ""bilibili://pgc/common/index"", ""bilibili://pgc/module/movie-index"", ""bilibili://pgc/module/doc-index"", ""bilibili://pgc/module/tv-index""]"
bilibili://pgc/detail/pop,bilibili://pgc/detail/pop,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,480,476,"[""bilibili://pgc/detail/pop""]"
bilibili://pgc/detail/web,bilibili://pgc/detail/web,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,411,407,"[""bilibili://pgc/detail/web""]"
bilibili://pgc/favorate/playlist,bilibili://pgc/favorate/playlist,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,998,994,"[""bilibili://pgc/favorate/playlist""]"
bilibili://pgc/favorite/bangumi,bilibili://pgc/favorite/bangumi,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,461,457,"[""bilibili://pgc/favorite/bangumi""]"
bilibili://pgc/favorite/cinema,bilibili://pgc/favorite/cinema,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,396,392,"[""bilibili://pgc/favorite/cinema""]"
bilibili://pgc/favorite/playlist,bilibili://pgc/favorite/playlist,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,932,928,"[""bilibili://pgc/favorite/playlist""]"
bilibili://pgc/guess-follow/bangumi,bilibili://pgc/guess-follow/bangumi,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,466,462,"[""bilibili://pgc/guess-follow/bangumi"", ""bilibili://pgc/guess-follow/cinema""]"
bilibili://pgc/guess-follow/cinema,bilibili://pgc/guess-follow/bangumi,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,470,462,"[""bilibili://pgc/guess-follow/bangumi"", ""bilibili://pgc/guess-follow/cinema""]"
bilibili://pgc/home,bilibili://pgc/page/cinema,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/rr.smali,194,174,"[""bilibili://pgc/page/cinema"", ""bilibili://pgc/page/bangumi"", ""bilibili://pgc/cinema_v2"", ""bilibili://pgc/bangumi_v2"", ""bilibili://pgc/home"", ""bilibili://pgc/cinema-tab""]"
bilibili://pgc/index,bilibili://pgc/module/variety-index,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,622,606,"[""bilibili://pgc/module/variety-index"", ""bilibili://pgc/page/media-index"", ""activity://bangumi/category-index"", ""bilibili://pgc/index"", ""bilibili://pgc/bangumi/index"", ""bilibili://pgc/common/index"", ""bilibili://pgc/module/movie-index"", ""bilibili://pgc/module/doc-index"", ""bilibili://pgc/module/tv-index""]"
bilibili://pgc/landscape/match,bilibili://pgc/landscape/match,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,571,567,"[""bilibili://pgc/landscape/match""]"
bilibili://pgc/module/doc-index,bilibili://pgc/module/variety-index,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,638,606,"[""bilibili://pgc/module/variety-index"", ""bilibili://pgc/page/media-index"", ""activity://bangumi/category-index"", ""bilibili://pgc/index"", ""bilibili://pgc/bangumi/index"", ""bilibili://pgc/common/index"", ""bilibili://pgc/module/movie-index"", ""bilibili://pgc/module/doc-index"", ""bilibili://pgc/module/tv-index""]"
bilibili://pgc/module/fall/{wid},bilibili://pgc/module/fall/{wid},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,187,183,"[""bilibili://pgc/module/fall/{wid}""]"
bilibili://pgc/module/movie-index,bilibili://pgc/module/variety-index,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,634,606,"[""bilibili://pgc/module/variety-index"", ""bilibili://pgc/page/media-index"", ""activity://bangumi/category-index"", ""bilibili://pgc/index"", ""bilibili://pgc/bangumi/index"", ""bilibili://pgc/common/index"", ""bilibili://pgc/module/movie-index"", ""bilibili://pgc/module/doc-index"", ""bilibili://pgc/module/tv-index""]"
bilibili://pgc/module/tv-index,bilibili://pgc/module/variety-index,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,642,606,"[""bilibili://pgc/module/variety-index"", ""bilibili://pgc/page/media-index"", ""activity://bangumi/category-index"", ""bilibili://pgc/index"", ""bilibili://pgc/bangumi/index"", ""bilibili://pgc/common/index"", ""bilibili://pgc/module/movie-index"", ""bilibili://pgc/module/doc-index"", ""bilibili://pgc/module/tv-index""]"
bilibili://pgc/module/variety-index,bilibili://pgc/module/variety-index,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,610,606,"[""bilibili://pgc/module/variety-index"", ""bilibili://pgc/page/media-index"", ""activity://bangumi/category-index"", ""bilibili://pgc/index"", ""bilibili://pgc/bangumi/index"", ""bilibili://pgc/common/index"", ""bilibili://pgc/module/movie-index"", ""bilibili://pgc/module/doc-index"", ""bilibili://pgc/module/tv-index""]"
bilibili://pgc/newtimeline,bilibili://pgc/newtimeline,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,861,857,"[""bilibili://pgc/newtimeline"", ""bilibili://pgc/newtimeline/{timeline_type}""]"
bilibili://pgc/newtimeline/{timeline_type},bilibili://pgc/newtimeline,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,865,857,"[""bilibili://pgc/newtimeline"", ""bilibili://pgc/newtimeline/{timeline_type}""]"
bilibili://pgc/page/bangumi,bilibili://pgc/page/cinema,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/rr.smali,182,174,"[""bilibili://pgc/page/cinema"", ""bilibili://pgc/page/bangumi"", ""bilibili://pgc/cinema_v2"", ""bilibili://pgc/bangumi_v2"", ""bilibili://pgc/home"", ""bilibili://pgc/cinema-tab""]"
bilibili://pgc/page/cinema,bilibili://pgc/page/cinema,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/rr.smali,178,174,"[""bilibili://pgc/page/cinema"", ""bilibili://pgc/page/bangumi"", ""bilibili://pgc/cinema_v2"", ""bilibili://pgc/bangumi_v2"", ""bilibili://pgc/home"", ""bilibili://pgc/cinema-tab""]"
bilibili://pgc/page/media-index,bilibili://pgc/module/variety-index,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,614,606,"[""bilibili://pgc/module/variety-index"", ""bilibili://pgc/page/media-index"", ""activity://bangumi/category-index"", ""bilibili://pgc/index"", ""bilibili://pgc/bangumi/index"", ""bilibili://pgc/common/index"", ""bilibili://pgc/module/movie-index"", ""bilibili://pgc/module/doc-index"", ""bilibili://pgc/module/tv-index""]"
bilibili://pgc/page/operation_list,bilibili://pgc/page/operation_list,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,842,838,"[""bilibili://pgc/page/operation_list""]"
bilibili://pgc/page/operation_list_content,bilibili://pgc/partition/tab,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,389,381,"[""bilibili://pgc/partition/tab"", ""bilibili://pgc/page/operation_list_content""]"
bilibili://pgc/partition/tab,bilibili://pgc/partition/tab,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,385,381,"[""bilibili://pgc/partition/tab"", ""bilibili://pgc/page/operation_list_content""]"
bilibili://pgc/quarter/list,bilibili://pgc/quarter/list,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,656,652,"[""bilibili://pgc/quarter/list""]"
bilibili://pgc/role_detail,bilibili://pgc/role_detail,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,591,587,"[""bilibili://pgc/role_detail""]"
bilibili://pgc/season,(http|https)://bili22.cn/ss{season_id},23,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,254,242,"[""(http|https)://bili22.cn/ss{season_id}"", ""(http|https)://bili22.cn/ep{epid}"", ""bilibili://pgc/season"", ""bilibili://pgc/season/ep/{epid}"", ""bilibili://bangumi/season/{season_id}"", ""bilibili://bangumi"", ""bilibili://pgc/season/{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://www.bilibili.com/bangumi/i/{season_id}"", ""(http|https)://www.bilibili.com/mobile/bangumi/i/{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}/play"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}"", ""(http|https)://b23.tv/ss{season_id}"", ""(http|https)://b23.tv/ep{epid}"", ""(http|https)://bili2233.cn/ss{season_id}"", ""(http|https)://bili2233.cn/ep{epid}"", ""(http|https)://bili23.cn/ss{season_id}"", ""(http|https)://bili23.cn/ep{epid}"", ""(http|https)://bili33.cn/ss{season_id}"", ""(http|https)://bili33.cn/ep{epid}""]"
bilibili://pgc/season/ep/{epid},(http|https)://bili22.cn/ss{season_id},23,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,258,242,"[""(http|https)://bili22.cn/ss{season_id}"", ""(http|https)://bili22.cn/ep{epid}"", ""bilibili://pgc/season"", ""bilibili://pgc/season/ep/{epid}"", ""bilibili://bangumi/season/{season_id}"", ""bilibili://bangumi"", ""bilibili://pgc/season/{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://www.bilibili.com/bangumi/i/{season_id}"", ""(http|https)://www.bilibili.com/mobile/bangumi/i/{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}/play"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}"", ""(http|https)://b23.tv/ss{season_id}"", ""(http|https)://b23.tv/ep{epid}"", ""(http|https)://bili2233.cn/ss{season_id}"", ""(http|https)://bili2233.cn/ep{epid}"", ""(http|https)://bili23.cn/ss{season_id}"", ""(http|https)://bili23.cn/ep{epid}"", ""(http|https)://bili33.cn/ss{season_id}"", ""(http|https)://bili33.cn/ep{epid}""]"
bilibili://pgc/season/{season_id},(http|https)://bili22.cn/ss{season_id},23,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,270,242,"[""(http|https)://bili22.cn/ss{season_id}"", ""(http|https)://bili22.cn/ep{epid}"", ""bilibili://pgc/season"", ""bilibili://pgc/season/ep/{epid}"", ""bilibili://bangumi/season/{season_id}"", ""bilibili://bangumi"", ""bilibili://pgc/season/{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://www.bilibili.com/bangumi/i/{season_id}"", ""(http|https)://www.bilibili.com/mobile/bangumi/i/{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}/play"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}"", ""(http|https)://b23.tv/ss{season_id}"", ""(http|https)://b23.tv/ep{epid}"", ""(http|https)://bili2233.cn/ss{season_id}"", ""(http|https)://bili2233.cn/ep{epid}"", ""(http|https)://bili23.cn/ss{season_id}"", ""(http|https)://bili23.cn/ep{epid}"", ""(http|https)://bili33.cn/ss{season_id}"", ""(http|https)://bili33.cn/ep{epid}""]"
bilibili://pgc/tab/media-index,bilibili://pgc/tab/media-index,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,712,708,"[""bilibili://pgc/tab/media-index""]"
bilibili://pgc/theater/choose,bilibili://pgc/theater/choose,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,355,351,"[""bilibili://pgc/theater/choose""]"
bilibili://pgc/theater/match,(http|https)://m.bilibili.com/bangumi/theatre/invite,4,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,501,489,"[""(http|https)://m.bilibili.com/bangumi/theatre/invite"", ""(http|https)://m.bilibili.com/bangumi/theater/match"", ""bilibili://pgc/theater/match"", ""bilibili://pgc/theater/merge_room""]"
bilibili://pgc/theater/merge_room,(http|https)://m.bilibili.com/bangumi/theatre/invite,4,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,505,489,"[""(http|https)://m.bilibili.com/bangumi/theatre/invite"", ""(http|https)://m.bilibili.com/bangumi/theater/match"", ""bilibili://pgc/theater/match"", ""bilibili://pgc/theater/merge_room""]"
bilibili://pgc/theater/room,bilibili://pgc/theater/room,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,770,766,"[""bilibili://pgc/theater/room""]"
bilibili://pgc/theater/search,bilibili://pgc/theater/search,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,636,632,"[""bilibili://pgc/theater/search""]"
bilibili://pgc/theater/square,bilibili://pgc/theater/square,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,701,697,"[""bilibili://pgc/theater/square"", ""(http|https)://m.bilibili.com/theater/square""]"
bilibili://pgc/timeline,bilibili://pgc/timeline/{timeline_type},3,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,791,783,"[""bilibili://pgc/timeline/{timeline_type}"", ""bilibili://pgc/timeline"", ""activity://bangumi/newtimeline""]"
bilibili://pgc/timeline-preference,bilibili://pgc/timeline-preference,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,252,248,"[""bilibili://pgc/timeline-preference""]"
bilibili://pgc/timeline/{timeline_type},bilibili://pgc/timeline/{timeline_type},3,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,787,783,"[""bilibili://pgc/timeline/{timeline_type}"", ""bilibili://pgc/timeline"", ""activity://bangumi/newtimeline""]"
bilibili://pgc/together/change/room,bilibili://pgc/together/change/room,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,424,420,"[""bilibili://pgc/together/change/room"", ""bilibili://pgc/together/change/room/landscape""]"
bilibili://pgc/together/change/room/landscape,bilibili://pgc/together/change/room,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,428,420,"[""bilibili://pgc/together/change/room"", ""bilibili://pgc/together/change/room/landscape""]"
bilibili://pgc/togetherWatch/chat,bilibili://pgc/togetherWatch/chat,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/xo.smali,279,275,"[""bilibili://pgc/togetherWatch/chat""]"
bilibili://pictureshow/detail/{picid},(http|https)://t.bilibili.com/{dynamicId},9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/p00.smali,604,572,"[""(http|https)://t.bilibili.com/{dynamicId}"", ""(http|https)://m.bilibili.com/dynamic/{dynamicId}"", ""activity://following/detail"", ""activity://painting/detail"", ""activity://pictureshow/detail"", ""bilibili://following/detail/{dynamicId}"", ""bilibili://album/{picid}"", ""bilibili://pictureshow/detail/{picid}"", ""(http|https)://h.bilibili.com/ywh/h5/{extro_doc_id}""]"
bilibili://playset/editor,bilibili://playset/editor,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/o9.smali,807,803,"[""bilibili://playset/editor""]"
bilibili://podcast,bilibili://podcast/**,3,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,695,683,"[""bilibili://podcast/**"", ""bilibili://music/home"", ""bilibili://podcast""]"
bilibili://podcast/**,bilibili://podcast/**,3,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,687,683,"[""bilibili://podcast/**"", ""bilibili://music/home"", ""bilibili://podcast""]"
bilibili://podcast/card/transfer,bilibili://podcast/card/transfer,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,557,553,"[""bilibili://podcast/card/transfer""]"
bilibili://podcast/favorite/create,bilibili://podcast/favorite/create,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,423,419,"[""bilibili://podcast/favorite/create""]"
bilibili://podcast/find/all/{id},bilibili://podcast/find/all/{id},1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,622,618,"[""bilibili://podcast/find/all/{id}""]"
bilibili://podcast/legacy,(http|https)://m.bilibili.com/audio/am{menuId},7,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,963,951,"[""(http|https)://m.bilibili.com/audio/am{menuId}"", ""(http|https)://www.bilibili.com/audio/am{menuId}"", ""bilibili://podcast/legacy"", ""bilibili://music/detail/{songId}"", ""bilibili://music/menu/detail/{menuId}"", ""(http|https)://m.bilibili.com/audio/au{songId}"", ""(http|https)://www.bilibili.com/audio/au{songId}""]"
bilibili://podcast/playlist,bilibili://podcast/playlist,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,760,756,"[""bilibili://podcast/playlist""]"
bilibili://preference/autosetting,bilibili://preference/autosetting,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/nr.smali,413,409,"[""bilibili://preference/autosetting"", ""bilibili://following/inline/setting""]"
bilibili://preference/dark-mode,bilibili://preference/dark-mode,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/nr.smali,782,778,"[""bilibili://preference/dark-mode""]"
bilibili://preference/get-download-fragment,bilibili://preference/get-download-fragment,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,2835,2831,"[""bilibili://preference/get-download-fragment""]"
bilibili://projection/controller-full,bilibili://projection/controller-full,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mj0.smali,303,299,"[""bilibili://projection/controller-full""]"
bilibili://projection/guide-full,bilibili://projection/guide-full,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mj0.smali,372,368,"[""bilibili://projection/guide-full""]"
bilibili://projection/search-full,bilibili://projection/search-full,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mj0.smali,437,433,"[""bilibili://projection/search-full""]"
